batch005_seed_id	candidate_id	batch005_action	dedupe_action	final_row_status	original_doi	replication_doi	original_title	replication_title	current_root_pair_ids	dedupe_key_text	created_at
batch005_seed_9c635909438e66c2	api_candidate_9284ea61ff36814f	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table		10.1027/1864-9335/a000361		No Evidence That Experiencing Physical Warmth Promotes Interpersonal Warmth	fig1_pair_84ae5b6f75f33291|fig1_pair_91a0019783508f95	10 1027 1864 9335 a000361 no evidence that experiencing physical warmth promotes interpersonal warmth unresolved original target no evidence that experiencing physical warmth promotes interpersonal warmth	2026-05-06T02:35:31+00:00
batch005_seed_5fa22e2dd71ce77b	api_candidate_c9556197558f1594	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1097/gim.0b013e3180676d79	association studies	Non-replication of association studies: “pseudo-failures” to replicate?		10 1097 gim 0b013e3180676d79 association studies non replication of association studies pseudo failures to replicate association studies non replication of association studies pseudo failures to replicate	2026-05-06T02:35:31+00:00
batch005_seed_dcf1467f4d402886	api_candidate_ddd51f6a6a2663b8	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.3389/fnbeh.2017.00120		Lack of Associations between Female Hormone Levels and Visuospatial Working Memory, Divided Attention and Cognitive Bias across Two Consecutive Menstrual Cycles		10 3389 fnbeh 2017 00120 lack of associations between female hormone levels and visuospatial working memory divided attention and cognitive bias across two consecutive menstrual cycles unresolved original target lack of associations between female hormone levels and visuospatial working memory divided attention and cognitive bias across two consecutive menstrual cycles	2026-05-06T02:35:31+00:00
batch005_seed_f9047f8cc44e6ff8	api_candidate_215dace53b55d3a7	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1371/journal.pone.0071475		Underestimating Calorie Content When Healthy Foods Are Present: An Averaging Effect or a Reference-Dependent Anchoring Effect?		10 1371 journal pone 0071475 underestimating calorie content when healthy foods are present an averaging effect or a reference dependent anchoring effect unresolved original target underestimating calorie content when healthy foods are present an averaging effect or a reference dependent anchoring effect	2026-05-06T02:35:31+00:00
batch005_seed_1ad2e1598f743ef1	api_candidate_0f9d5e9a02bddf02	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.32872/spb.9695		Are replications mainstream now? A comparison of support for replications expressed in the policies of social psychology journals in 2015 and 2022		10 32872 spb 9695 are replications mainstream now a comparison of support for replications expressed in the policies of social psychology journals in 2015 and 2022 unresolved original target are replications mainstream now a comparison of support for replications expressed in the policies of social psychology journals in 2015 and 2022	2026-05-06T02:35:31+00:00
batch005_seed_bffe913b77f69b35	api_candidate_cb9a052960492641	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table		10.1371/journal.pone.0033423		Failing the Future: Three Unsuccessful Attempts to Replicate Bem's ‘Retroactive Facilitation of Recall’ Effect	fig1_pair_3212a5f9117f1e44	10 1371 journal pone 0033423 failing the future three unsuccessful attempts to replicate bem s retroactive facilitation of recall effect unresolved original target failing the future three unsuccessful attempts to replicate bem s retroactive facilitation of recall effect	2026-05-06T02:35:31+00:00
batch005_seed_3ff105a6cd405e2c	api_candidate_437584f7c9708c81	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1016/j.appet.2014.10.024		Unsuccessful attempts to replicate effects of self control operations and glucose on ego-depletion pose an interesting research question that demands explanation		10 1016 j appet 2014 10 024 unsuccessful attempts to replicate effects of self control operations and glucose on ego depletion pose an interesting research question that demands explanation unresolved original target unsuccessful attempts to replicate effects of self control operations and glucose on ego depletion pose an interesting research question that demands explanation	2026-05-06T02:35:31+00:00
batch005_seed_7efeb11de30618af	api_candidate_36fbd2b47e30afcd	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1111/j.1551-6709.2010.01136.x		Three Attempts to Replicate the Behavioral Sunk‐Cost Effect: A Note on Cunha and Caldieraro (2009)		10 1111 j 1551 6709 2010 01136 x three attempts to replicate the behavioral sunk cost effect a note on cunha and caldieraro 2009 unresolved original target three attempts to replicate the behavioral sunk cost effect a note on cunha and caldieraro 2009	2026-05-06T02:35:31+00:00
batch005_seed_e428d45f4a3c2929	api_candidate_f5d329c70f4f290b	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1027/1864-9335/a000182		Breakthrough or One-Hit Wonder?		10 1027 1864 9335 a000182 breakthrough or one hit wonder unresolved original target breakthrough or one hit wonder	2026-05-06T02:35:31+00:00
batch005_seed_ae58ba2b2f1db91f	api_candidate_6287214392755e51	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1037/xge0000203	Xu and Tenenbaum (2007b).	Understanding the effect of social context on learning: A replication of Xu and Tenenbaum (2007b).		10 1037 xge0000203 xu and tenenbaum 2007b understanding the effect of social context on learning a replication of xu and tenenbaum 2007b xu and tenenbaum 2007b understanding the effect of social context on learning a replication of xu and tenenbaum 2007b	2026-05-06T02:35:31+00:00
batch005_seed_e09b8f85e624235e	api_candidate_54bfbb526f90ed02	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table		10.1037/arc0000007	Bargh and Shalev (2012).	Can physical warmth (or coldness) predict trait loneliness? A replication of Bargh and Shalev (2012).	fig1_pair_ef80ab0f1baee360	10 1037 arc0000007 bargh and shalev 2012 can physical warmth or coldness predict trait loneliness a replication of bargh and shalev 2012 bargh and shalev 2012 can physical warmth or coldness predict trait loneliness a replication of bargh and shalev 2012	2026-05-06T02:35:31+00:00
batch005_seed_dab1b0fae3aef2b2	api_candidate_cbbcd2d203411342	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table		10.1080/23743603.2021.1878340		Revisiting the decoy effect: replication and extension of Ariely and Wallsten (1995) and Connolly, Reb, and Kausel (2013)	fig1_pair_15c24aafa5b48250|fig1_pair_eeac2ccd7cc2a71c	10 1080 23743603 2021 1878340 revisiting the decoy effect replication and extension of ariely and wallsten 1995 and connolly reb and kausel 2013 unresolved original target revisiting the decoy effect replication and extension of ariely and wallsten 1995 and connolly reb and kausel 2013	2026-05-06T02:35:31+00:00
batch005_seed_1dedfd5090395ab0	api_candidate_6babb48338f16a8a	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.51224/cik.2024.60		Effects of Preferred versus Nonpreferred Music on Bench Press Performance		10 51224 cik 2024 60 effects of preferred versus nonpreferred music on bench press performance unresolved original target effects of preferred versus nonpreferred music on bench press performance	2026-05-06T02:35:31+00:00
batch005_seed_4dc2bf7bb32da84c	api_candidate_a6531c0216f61f31	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1007/s00125-010-2002-7	genome-wide association studies (GWAS) loci for fasting plasma glucose in African-Americans	Replication of genome-wide association studies (GWAS) loci for fasting plasma glucose in African-Americans		10 1007 s00125 010 2002 7 genome wide association studies gwas loci for fasting plasma glucose in african americans replication of genome wide association studies gwas loci for fasting plasma glucose in african americans genome wide association studies gwas loci for fasting plasma glucose in african americans replication of genome wide association studies gwas loci for fasting plasma glucose in african americans	2026-05-06T02:35:31+00:00
batch005_seed_6431cfb0739b66b3	api_candidate_a848f855bce57e2b	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1371/journal.pone.0023473	over 180 Genetic Associations with Self-Reported Medical Data	Efficient Replication of over 180 Genetic Associations with Self-Reported Medical Data		10 1371 journal pone 0023473 over 180 genetic associations with self reported medical data efficient replication of over 180 genetic associations with self reported medical data over 180 genetic associations with self reported medical data efficient replication of over 180 genetic associations with self reported medical data	2026-05-06T02:35:31+00:00
batch005_seed_8ab4645d97b64426	api_candidate_3c0735598afbf79a	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1098/rsos.191795	Hamlin <i>et al</i> . (2007)	Do 15-month-old infants prefer helpers? A replication of Hamlin <i>et al</i> . (2007)		10 1098 rsos 191795 hamlin i et al i 2007 do 15 month old infants prefer helpers a replication of hamlin i et al i 2007 hamlin i et al i 2007 do 15 month old infants prefer helpers a replication of hamlin i et al i 2007	2026-05-06T02:35:31+00:00
batch005_seed_819854eaaac15b46	api_candidate_b33c63ac85c41806	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1093/ije/dyy032		The long-term impact of folic acid in pregnancy on offspring DNA methylation: follow-up of the Aberdeen Folic Acid Supplementation Trial (AFAST)		10 1093 ije dyy032 the long term impact of folic acid in pregnancy on offspring dna methylation follow up of the aberdeen folic acid supplementation trial afast unresolved original target the long term impact of folic acid in pregnancy on offspring dna methylation follow up of the aberdeen folic acid supplementation trial afast	2026-05-06T02:35:31+00:00
batch005_seed_5c890b49d8e9277d	api_candidate_51a701b21f0d3e4c	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1523/jneurosci.3292-11.2011		KIBRA Polymorphism Is Related to Enhanced Memory and Elevated Hippocampal Processing		10 1523 jneurosci 3292 11 2011 kibra polymorphism is related to enhanced memory and elevated hippocampal processing unresolved original target kibra polymorphism is related to enhanced memory and elevated hippocampal processing	2026-05-06T02:35:31+00:00
batch005_seed_9154485509770d91	api_candidate_c6de36750ebbcdf7	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1038/s41380-019-0621-z		Replicability of structural brain alterations associated with general psychopathology: evidence from a population-representative birth cohort		10 1038 s41380 019 0621 z replicability of structural brain alterations associated with general psychopathology evidence from a population representative birth cohort unresolved original target replicability of structural brain alterations associated with general psychopathology evidence from a population representative birth cohort	2026-05-06T02:35:31+00:00
batch005_seed_981bf2f8affa1cea	api_candidate_dd966219198c26d2	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1002/brb3.1393		Episodic memory improvements due to noninvasive stimulation targeting the cortical–hippocampal network: A replication and extension experiment		10 1002 brb3 1393 episodic memory improvements due to noninvasive stimulation targeting the cortical hippocampal network a replication and extension experiment unresolved original target episodic memory improvements due to noninvasive stimulation targeting the cortical hippocampal network a replication and extension experiment	2026-05-06T02:35:31+00:00
batch005_seed_23c1bb0e43fb0ee7	api_candidate_786cc2f5ecc3de84	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1016/j.jml.2022.104354	Bock, Loebell and Morey (1992)	The effect of animacy on structural Priming: A replication of Bock, Loebell and Morey (1992)		10 1016 j jml 2022 104354 bock loebell and morey 1992 the effect of animacy on structural priming a replication of bock loebell and morey 1992 bock loebell and morey 1992 the effect of animacy on structural priming a replication of bock loebell and morey 1992	2026-05-06T02:35:31+00:00
batch005_seed_f16003d151b2c7c2	api_candidate_0921978f51da17da	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.3389/fpsyg.2021.626087		Does Social Exclusion Improve Detection of Real and Fake Smiles? A Replication Study		10 3389 fpsyg 2021 626087 does social exclusion improve detection of real and fake smiles a replication study unresolved original target does social exclusion improve detection of real and fake smiles a replication study	2026-05-06T02:35:31+00:00
batch005_seed_5260dcc7737941aa	api_candidate_c49eb133d5977b06	do_not_repull_via_search_send_to_manual_acquisition_queue	route_to_manual_acquisition_not_new_search	not_row_source_blocked_or_manual_acquisition		10.1080/25742442.2021.1896908	Rabbitt (1968) Experiment 2	Recall of Speech is Impaired by Subsequent Masking Noise: A Replication of Rabbitt (1968) Experiment 2		10 1080 25742442 2021 1896908 rabbitt 1968 experiment 2 recall of speech is impaired by subsequent masking noise a replication of rabbitt 1968 experiment 2 rabbitt 1968 experiment 2 recall of speech is impaired by subsequent masking noise a replication of rabbitt 1968 experiment 2	2026-05-06T02:35:31+00:00
batch005_seed_56274bffa89ac3ae	api_candidate_28c2fe1d602af67c	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table		10.1111/puar.13845	“citizens' blame of politicians for public service failure	A cross‐cultural replication of “citizens' blame of politicians for public service failure: Experimental evidence about blame reduction through delegation and contracting”	fig1_pair_304a6225a7511f02|fig1_pair_3418f2fa77f0ab81|fig1_pair_5b669e817c3bdbd9|fig1_pair_6354aa74af5614df|fig1_pair_d66726faa5655a34|fig1_pair_d7b61fe17b5d3f7e|fig1_pair_e449a6987f62689e|fig1_pair_e60370d4575fe9c3|fig1_pair_edd654024fc8eea9	10 1111 puar 13845 citizens blame of politicians for public service failure a cross cultural replication of citizens blame of politicians for public service failure experimental evidence about blame reduction through delegation and contracting citizens blame of politicians for public service failure a cross cultural replication of citizens blame of politicians for public service failure experimental evidence about blame reduction through delegation and contracting	2026-05-06T02:35:31+00:00
batch005_seed_065b248ba8c209bb	api_candidate_e224769ca5daf536	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.5210/fm.v26i12.11774		Mixed findings in directly replicated experimental studies on fake news		10 5210 fm v26i12 11774 mixed findings in directly replicated experimental studies on fake news unresolved original target mixed findings in directly replicated experimental studies on fake news	2026-05-06T02:35:31+00:00
batch005_seed_4a4ad68613f69552	api_candidate_5820a95a7334907e	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1525/collabra.21963		“I Remember Having Chicken Pox at Age 3”: How Can Age Manipulations Affect One’s Earliest Childhood Memories?		10 1525 collabra 21963 i remember having chicken pox at age 3 how can age manipulations affect one s earliest childhood memories unresolved original target i remember having chicken pox at age 3 how can age manipulations affect one s earliest childhood memories	2026-05-06T02:35:31+00:00
batch005_seed_1bc4f38c3ef59139	api_candidate_4c81f1c12188acdd	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.36948/ijfmr.2025.v07i06.61995		Role of Colour Priming on Memory and Sustained Attention: A Direct Replication Study		10 36948 ijfmr 2025 v07i06 61995 role of colour priming on memory and sustained attention a direct replication study unresolved original target role of colour priming on memory and sustained attention a direct replication study	2026-05-06T02:35:31+00:00
batch005_seed_56301ed4a4ef9b6b	api_candidate_00e27cab90640913	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1016/j.joep.2018.10.010		Understanding the (perverse) effects of disclosing conflicts of interest: A direct replication study		10 1016 j joep 2018 10 010 understanding the perverse effects of disclosing conflicts of interest a direct replication study unresolved original target understanding the perverse effects of disclosing conflicts of interest a direct replication study	2026-05-06T02:35:31+00:00
batch005_seed_9e7cb5f2e050664a	api_candidate_f6fe02e8fc6a4794	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1007/s00455-009-9226-z		Confirmation of No Causal Relationship Between Tracheotomy and Aspiration Status: A Direct Replication Study		10 1007 s00455 009 9226 z confirmation of no causal relationship between tracheotomy and aspiration status a direct replication study unresolved original target confirmation of no causal relationship between tracheotomy and aspiration status a direct replication study	2026-05-06T02:35:31+00:00
batch005_seed_d1807e7ab58fbb3e	api_candidate_b6908a974331b8bf	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1007/s00455-011-9362-0		Vocal Fold Immobility and Aspiration Status: A Direct Replication Study		10 1007 s00455 011 9362 0 vocal fold immobility and aspiration status a direct replication study unresolved original target vocal fold immobility and aspiration status a direct replication study	2026-05-06T02:35:31+00:00
batch005_seed_594e7e2bd8408e7e	api_candidate_8b0f57e6dcf5f55d	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.3389/forgp.2024.1468907		Acceptance and motivational effect of AI-driven feedback in the workplace: an experimental study with direct replication		10 3389 forgp 2024 1468907 acceptance and motivational effect of ai driven feedback in the workplace an experimental study with direct replication unresolved original target acceptance and motivational effect of ai driven feedback in the workplace an experimental study with direct replication	2026-05-06T02:35:31+00:00
batch005_seed_aac81781eef9c051	api_candidate_09fc517904a40142	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1177/2167702619859335		Lateral Eye Movements Do Not Increase False-Memory Rates: A Failed Direct-Replication Study		10 1177 2167702619859335 lateral eye movements do not increase false memory rates a failed direct replication study unresolved original target lateral eye movements do not increase false memory rates a failed direct replication study	2026-05-06T02:35:31+00:00
batch005_seed_f3a5f782e94f0561	api_candidate_bb6c827070cfa1f7	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1177/0956797620902101	Zajonc, Heingartner, and Herman’s (1969) Social-Facilitation Study	Replicating Roaches: A Preregistered Direct Replication of Zajonc, Heingartner, and Herman’s (1969) Social-Facilitation Study		10 1177 0956797620902101 zajonc heingartner and herman s 1969 social facilitation study replicating roaches a preregistered direct replication of zajonc heingartner and herman s 1969 social facilitation study zajonc heingartner and herman s 1969 social facilitation study replicating roaches a preregistered direct replication of zajonc heingartner and herman s 1969 social facilitation study	2026-05-06T02:35:31+00:00
batch005_seed_d60f6303804e7896	api_candidate_50123881cbf08349	exclude_context_or_seed_hit	skip_seed_or_non_pair	not_row_rejected_seed_or_non_pair		10.1037/edu0000965.supp	the Scaffolding Experimental Study by D. Wood et al. (1978)	Supplemental Material for What It Takes to Tutor—A Preregistered Direct Replication of the Scaffolding Experimental Study by D. Wood et al. (1978)		10 1037 edu0000965 supp the scaffolding experimental study by d wood et al 1978 supplemental material for what it takes to tutor a preregistered direct replication of the scaffolding experimental study by d wood et al 1978 the scaffolding experimental study by d wood et al 1978 supplemental material for what it takes to tutor a preregistered direct replication of the scaffolding experimental study by d wood et al 1978	2026-05-06T02:35:31+00:00
batch005_seed_ace2d76ab59749c3	api_candidate_b5436d689117e031	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1111/psyp.12425		The psychophysiology of mixed emotional states: Internal and external replicability analysis of a direct replication study		10 1111 psyp 12425 the psychophysiology of mixed emotional states internal and external replicability analysis of a direct replication study unresolved original target the psychophysiology of mixed emotional states internal and external replicability analysis of a direct replication study	2026-05-06T02:35:31+00:00
batch005_seed_ebf495a9023c8db9	api_candidate_d98523e0ce3e5e0d	do_not_repull_via_search_send_to_manual_acquisition_queue	route_to_manual_acquisition_not_new_search	not_row_source_blocked_or_manual_acquisition		10.1080/15213269.2025.2595452	Shen et al.'s (2019) Study on Online Image Credibility	Contextual Changes, Credible Conclusions? A Direct and Conceptual Replication of Shen et al.'s (2019) Study on Online Image Credibility		10 1080 15213269 2025 2595452 shen et al s 2019 study on online image credibility contextual changes credible conclusions a direct and conceptual replication of shen et al s 2019 study on online image credibility shen et al s 2019 study on online image credibility contextual changes credible conclusions a direct and conceptual replication of shen et al s 2019 study on online image credibility	2026-05-06T02:35:31+00:00
batch005_seed_72c3422194bf189c	api_candidate_fe1ba4ad981d697c	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1177/1534508420953894		Using Interval Likelihood Ratios in Gated Screening: A Direct Replication Study		10 1177 1534508420953894 using interval likelihood ratios in gated screening a direct replication study unresolved original target using interval likelihood ratios in gated screening a direct replication study	2026-05-06T02:35:31+00:00
batch005_seed_5d6e2ae27cd1a233	api_candidate_2c82e73321400e34	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1257/aer.p20171060		Challenges to Replication and Iteration in Field Experiments: Evidence from Two Direct Mail Shots		10 1257 aer p20171060 challenges to replication and iteration in field experiments evidence from two direct mail shots unresolved original target challenges to replication and iteration in field experiments evidence from two direct mail shots	2026-05-06T02:35:31+00:00
batch005_seed_72bf126287f350da	api_candidate_79a60b36adeac558	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.21437/interspeech.2011-586		Pointing gestures do not influence the perception of lexical stress		10 21437 interspeech 2011 586 pointing gestures do not influence the perception of lexical stress unresolved original target pointing gestures do not influence the perception of lexical stress	2026-05-06T02:35:31+00:00
batch005_seed_ddbce2624aab3e17	api_candidate_4047d23b0380c97b	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1111/desc.13377	Kovács and Mehler (2009)	Robustness of the cognitive gains in 7‐month‐old bilingual infants: A close multi‐center replication of Kovács and Mehler (2009)		10 1111 desc 13377 kov cs and mehler 2009 robustness of the cognitive gains in 7 month old bilingual infants a close multi center replication of kov cs and mehler 2009 kov cs and mehler 2009 robustness of the cognitive gains in 7 month old bilingual infants a close multi center replication of kov cs and mehler 2009	2026-05-06T02:35:31+00:00
batch005_seed_c8508af7cff4fef1	api_candidate_28e50579766f477c	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.25932/publishup-47679		Predicting long-distance lexical content in German verb-particle constructions		10 25932 publishup 47679 predicting long distance lexical content in german verb particle constructions unresolved original target predicting long distance lexical content in german verb particle constructions	2026-05-06T02:35:31+00:00
batch005_seed_2b08f56471a7df97	api_candidate_39fd826b8a364bf3	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1002/alz.078041		The Olfactory Stress Test does not replicate in a larger sample		10 1002 alz 078041 the olfactory stress test does not replicate in a larger sample unresolved original target the olfactory stress test does not replicate in a larger sample	2026-05-06T02:35:31+00:00
batch005_seed_300ca5d11c45cbfe	api_candidate_fbe05a26e9edabb8	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table		10.2139/ssrn.1699970	the Procedures from Bem (2010, Study 8) and a Failure to Replicate the Same Results	A Replication of the Procedures from Bem (2010, Study 8) and a Failure to Replicate the Same Results	fig1_pair_522390bddbfb99c0	10 2139 ssrn 1699970 the procedures from bem 2010 study 8 and a failure to replicate the same results a replication of the procedures from bem 2010 study 8 and a failure to replicate the same results the procedures from bem 2010 study 8 and a failure to replicate the same results a replication of the procedures from bem 2010 study 8 and a failure to replicate the same results	2026-05-06T02:35:31+00:00
batch005_seed_b21ac575e2d0c37e	api_candidate_5b9f95d4c0a9b686	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1037/pspa0000072	methods caused the failure to replicate results.	Panero et al. (2016): Failure to replicate methods caused the failure to replicate results.		10 1037 pspa0000072 methods caused the failure to replicate results panero et al 2016 failure to replicate methods caused the failure to replicate results methods caused the failure to replicate results panero et al 2016 failure to replicate methods caused the failure to replicate results	2026-05-06T02:35:31+00:00
batch005_seed_0197483eb49a5393	api_candidate_9b24b3097426c83d	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1002/jclp.70017		The Effects of Repeated Finger Flexion Movements on Self-Reported Affect and Reward System Activation Are Weak and Inconsistent.		10 1002 jclp 70017 the effects of repeated finger flexion movements on self reported affect and reward system activation are weak and inconsistent unresolved original target the effects of repeated finger flexion movements on self reported affect and reward system activation are weak and inconsistent	2026-05-06T02:35:31+00:00
batch005_seed_325e1760be9a9a98	api_candidate_dae655618ec4c3be	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1111/bjop.12767		New evidence finds young people in Mainland China are now bicultural.		10 1111 bjop 12767 new evidence finds young people in mainland china are now bicultural unresolved original target new evidence finds young people in mainland china are now bicultural	2026-05-06T02:35:31+00:00
batch005_seed_d303a45edd15e987	api_candidate_af2810096cc74997	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1098/rsos.211152		The tainted altruism effect: a successful pre-registered replication.		10 1098 rsos 211152 the tainted altruism effect a successful pre registered replication unresolved original target the tainted altruism effect a successful pre registered replication	2026-05-06T02:35:31+00:00
batch005_seed_f5c3e45326d3c90f	api_candidate_6609346be8040f27	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1002/acp.3439		The first direct replication on using verbal credibility assessment for the detection of deceptive intentions.		10 1002 acp 3439 the first direct replication on using verbal credibility assessment for the detection of deceptive intentions unresolved original target the first direct replication on using verbal credibility assessment for the detection of deceptive intentions	2026-05-06T02:35:31+00:00
batch005_seed_e77554e661e55cf0	api_candidate_38f85ce298c4da7a	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1111/sjop.12807		Expectation of irrelevant novel stimuli has no consistent effect on recognition memory.		10 1111 sjop 12807 expectation of irrelevant novel stimuli has no consistent effect on recognition memory unresolved original target expectation of irrelevant novel stimuli has no consistent effect on recognition memory	2026-05-06T02:35:31+00:00
batch005_seed_1a8dcb42e19add21	api_candidate_ded0ad9adac6bb6c	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1016/j.nicl.2023.103325		Replicability of proton MR spectroscopic imaging findings in mild traumatic brain injury: Implications for clinical applications.		10 1016 j nicl 2023 103325 replicability of proton mr spectroscopic imaging findings in mild traumatic brain injury implications for clinical applications unresolved original target replicability of proton mr spectroscopic imaging findings in mild traumatic brain injury implications for clinical applications	2026-05-06T02:35:31+00:00
batch005_seed_b7d1a43a96937ef8	api_candidate_49114652db6026d3	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_result_current_row	promoted_to_current_root_row	10.1177/0956797612465878	10.1098/rsos.160431	Encounters with Objective Coherence and the Experience of Meaning in Life	The effects of exposure to objective coherence on perceived meaning in life: a preregistered direct replication of Heintzelman, Trent & King (2013)	fig1_pair_38c3dbaec110de6a|fig1_pair_391216fda553efc4	10 1177 0956797612465878 10 1098 rsos 160431 encounters with objective coherence and the experience of meaning in life the effects of exposure to objective coherence on perceived meaning in life a preregistered direct replication of heintzelman trent king 2013 heintzelman trent king 2013 the effects of exposure to objective coherence on perceived meaning in life a preregistered direct replication of heintzelman trent king 2013	2026-05-06T02:35:31+00:00
batch005_seed_fa4502d0d246c0f0	api_candidate_08441367c496003e	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.3389/fpsyg.2014.01035		Can race really be erased? A pre-registered replication study.		10 3389 fpsyg 2014 01035 can race really be erased a pre registered replication study unresolved original target can race really be erased a pre registered replication study	2026-05-06T02:35:31+00:00
batch005_seed_e4b0728b3d78fc65	api_candidate_36f51c606536f02e	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1016/j.cortex.2020.09.007		Anticipating words during spoken discourse comprehension: A large-scale, pre-registered replication study using brain potentials.		10 1016 j cortex 2020 09 007 anticipating words during spoken discourse comprehension a large scale pre registered replication study using brain potentials unresolved original target anticipating words during spoken discourse comprehension a large scale pre registered replication study using brain potentials	2026-05-06T02:35:31+00:00
batch005_seed_803f71eb8a9e455b	api_candidate_7eb4c716527ffcd5	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1371/journal.pone.0042510	effects on social and food judgments.	Priming of social distance? Failure to replicate effects on social and food judgments.		10 1371 journal pone 0042510 effects on social and food judgments priming of social distance failure to replicate effects on social and food judgments effects on social and food judgments priming of social distance failure to replicate effects on social and food judgments	2026-05-06T02:35:31+00:00
batch005_seed_06c6d6b6cd52fd9a	api_candidate_3a85115b6a4aad63	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan			Haselton (2003) in a more gender-equal culture.	Evidence of systematic bias in sexual over- and underperception of naturally occurring events: a direct replication of Haselton (2003) in a more gender-equal culture.		haselton 2003 in a more gender equal culture evidence of systematic bias in sexual over and underperception of naturally occurring events a direct replication of haselton 2003 in a more gender equal culture haselton 2003 in a more gender equal culture evidence of systematic bias in sexual over and underperception of naturally occurring events a direct replication of haselton 2003 in a more gender equal culture	2026-05-06T02:35:31+00:00
